;papel;tipo;empresa;setor;cotacao;dt_ult_cotacao;min_52_sem;max_52_sem;vol_med;valor_mercado;valor_firma;ult_balanco_pro;nr_acoes;os_dia;pl;lpa;pvp;vpa;p_ebit;marg_bruta;psr;marg_ebit;p_ativo;marg_liquida;p_cap_giro;ebit_ativo;p_ativo_circ_liq;roic;div_yield;roe;ev_ebitda;liquidez_corr;ev_ebit;cres_rec;ativo;disponibilidades;ativo_circulante;divd_bruta;divd_liquida;patr_liquido;lucro_liquido_12m;lucro_liquido_3m
64;BPAC3;ON;BTGP BANCO ON;Intermediários Financeiros;15,29;24/08/2023;9,51;16,38;106.429;175.929.000.000;-;30/06/2023;11506100000;2.14;20.93;0.73;3.77;4.06;0;0;0;0;0;0.0;0;0.0;0;0;1.6;18.0;0;0;0;38.7;390.000.000.000;0;0;0;0;46.708.500.000;8.406.420.000;2.441.240.000
65;BPAC5;PNA;BTGP BANCO PNA;Intermediários Financeiros;8,74;24/08/2023;4,42;8,75;65.808;100.563.000.000;-;30/06/2023;11506100000;-0.11;11.96;0.73;2.15;4.06;0;0;0;0;0;0.0;0;0.0;0;0;2.8;18.0;0;0;0;38.7;390.000.000.000;0;0;0;0;46.708.500.000;8.406.420.000;2.441.240.000
66;BPAN4;PN;BANCO PAN PN;Intermediários Financeiros;8,69;24/08/2023;4,61;9,49;23.791.800;11.064.100.000;-;30/06/2023;1273200000;-0.46;16.19;0.54;1.40;6.20;0;0;0;0;0;0.0;0;0.0;0;0;2.9;8.7;0;0;0;15.9;57.898.300.000;0;0;0;0;7.896.560.000;683.422.000;169.569.000
67;BRAP3;ON N1;BRADESPAR S/A ON N1;Mineração;20,05;24/08/2023;18,39;27,05;1.275.470;7.881.590.000;7.622.250.000;30/06/2023;393097000;-0.94;2.86;7.01;1.04;19.30;-388.39;0;0;0;1.03;0.0;38.55;-0.3;38.65;-0.3;13.3;36.3;-375.61;4.70;-375.61;0;7.641.600.000;259.346.000;259.750.000;0;-259.346.000;7.585.760.000;2.754.450.000;174.862.000
68;BRAP4;PN N1;BRADESPAR S/A PN N1;Mineração;21,57;24/08/2023;19,21;31,21;70.925.600;8.479.100.000;8.219.760.000;30/06/2023;393097000;-1.95;3.08;7.01;1.12;19.30;-417.83;0;0;0;1.11;0.0;41.47;-0.3;41.58;-0.3;13.6;36.3;-405.05;4.70;-405.05;0;7.641.600.000;259.346.000;259.750.000;0;-259.346.000;7.585.760.000;2.754.450.000;174.862.000
69;BRBI11;UNT N2;BR PARTNERS UNT N2;Intermediários Financeiros;15,32;24/08/2023;9,34;16,13;1.485.480;1.608.530.000;-;30/06/2023;314987000;-0.84;0.00;0.00;0.00;0.00;0;0;0;0;0;0;0;0.0;0;0;5.5;0;0;0;0;0;866.518.000;0;0;0;0;0;0;38.704.000
70;BRFS3;ON NM;BRF Foods ON NM;Alimentos Processados;9,73;24/08/2023;5,55;16,53;178.588.000;16.370.500.000;32.282.400.000;30/06/2023;1682470000;0.10;-4.78;-2.04;1.79;5.44;125.79;15.1;0.30;0.2;0.30;-6.4;7.23;0.2;-0.79;0.4;0.0;-37.5;9.93;1.10;248.06;17.0;54.279.200.000;7.921.260.000;23.952.600.000;23.833.200.000;15.912.000.000;9.152.650.000;-3.427.720.000;-1.358.910.000
71;BRGE11;PNE;CONSORCIO ALFA PNE;Previdência e Seguros;9,99;06/06/2023;5,36;9,99;0;735.724.000;-793.956.000;30/06/2023;73646000;0.00;9.18;1.09;0.56;17.89;-0.93;-4128.2;203.92;-21841.2;0.25;3451.7;0.67;-26.8;1.33;-55.8;3.9;6.1;1.03;3.09;1.01;-46.4;2.943.090.000;1.529.680.000;1.630.360.000;0;-1.529.680.000;1.317.630.000;80.159.000;11.070.000
72;BRGE12;PNF;CONSORCIO ALFA PNF;Previdência e Seguros;9,90;18/08/2023;6,50;9,99;2.586;729.095.000;-800.585.000;30/06/2023;73646000;0.00;9.10;1.09;0.55;17.89;-0.93;-4128.2;202.08;-21841.2;0.25;3451.7;0.66;-26.8;1.32;-55.8;0.0;6.1;1.04;3.09;1.02;-46.4;2.943.090.000;1.529.680.000;1.630.360.000;0;-1.529.680.000;1.317.630.000;80.159.000;11.070.000
73;BRGE3;ON;CONSORCIO ALFA ON;Previdência e Seguros;10,00;24/08/2023;6,00;11,98;2.628;736.460.000;-793.220.000;30/06/2023;73646000;2.88;9.19;1.09;0.56;17.89;-0.93;-4128.2;204.12;-21841.2;0.25;3451.7;0.67;-26.8;1.33;-55.8;0.0;6.1;1.03;3.09;1.01;-46.4;2.943.090.000;1.529.680.000;1.630.360.000;0;-1.529.680.000;1.317.630.000;80.159.000;11.070.000
74;BRGE5;PNA;CONSORCIO ALFA PNA;Previdência e Seguros;11,30;25/07/2023;8,58;11,31;124;832.200.000;-697.480.000;30/06/2023;73646000;0.00;10.38;1.09;0.63;17.89;-1.06;-4128.2;230.65;-21841.2;0.28;3451.7;0.75;-26.8;1.51;-55.8;0.0;6.1;0.90;3.09;0.89;-46.4;2.943.090.000;1.529.680.000;1.630.360.000;0;-1.529.680.000;1.317.630.000;80.159.000;11.070.000
75;BRGE6;PNB;CONSORCIO ALFA PNB;Previdência e Seguros;10,00;17/08/2023;7,41;14,45;1.317;736.460.000;-793.220.000;30/06/2023;73646000;0.00;9.19;1.09;0.56;17.89;-0.93;-4128.2;204.12;-21841.2;0.25;3451.7;0.67;-26.8;1.33;-55.8;7.8;6.1;1.03;3.09;1.01;-46.4;2.943.090.000;1.529.680.000;1.630.360.000;0;-1.529.680.000;1.317.630.000;80.159.000;11.070.000
76;BRGE8;PND;CONSORCIO ALFA PND;Previdência e Seguros;10,00;22/08/2023;6,83;10,10;641;736.460.000;-793.220.000;30/06/2023;73646000;0.00;9.19;1.09;0.56;17.89;-0.93;-4128.2;204.12;-21841.2;0.25;3451.7;0.67;-26.8;1.33;-55.8;3.3;6.1;1.03;3.09;1.01;-46.4;2.943.090.000;1.529.680.000;1.630.360.000;0;-1.529.680.000;1.317.630.000;80.159.000;11.070.000
77;BRIT3;ON NM;BRISANET ON NM;Telecomunicações;3,74;24/08/2023;1,75;3,84;3.079.480;1.679.610.000;2.430.020.000;30/06/2023;449095000;-2.35;13.79;0.27;1.16;3.22;5.97;46.3;1.49;25.1;0.55;10.8;5.15;9.3;-1.81;11.2;0.9;8.4;4.16;1.99;8.63;32.5;3.029.380.000;455.054.000;654.858.000;1.205.460.000;750.402.000;1.447.910.000;121.756.000;44.014.000
78;BRIV3;ON;ALFA DE INVESTIMENTO ON;Intermediários Financeiros;10,49;24/08/2023;4,95;13,31;3.779;929.425.000;-;30/06/2023;88601000;-0.10;9.27;1.13;0.55;19.17;0;0;0;0;0;0.0;0;0.0;0;0;1.5;5.9;0;0;0;24.2;27.401.700.000;0;0;0;0;1.698.120.000;100.249.000;28.780.000
79;BRKM3;ON N1;BRASKEM ON N1;Químicos;23,75;24/08/2023;18,82;37,98;912.246;18.933.700.000;40.887.400.000;30/06/2023;797208000;-0.96;-5.57;-4.26;2.62;9.07;-12.73;4.4;0.23;-1.8;0.22;-4.8;1.69;-1.7;-0.40;-2.5;0.0;-47.0;11.19;1.49;-27.50;15.9;88.009.200.000;15.580.200.000;34.339.100.000;37.533.900.000;21.953.700.000;7.232.560.000;-3.399.620.000;-770.600.000
80;BRKM5;PNA N1;BRASKEM PNA N1;Químicos;22,65;24/08/2023;16,64;37,60;93.555.600;18.056.800.000;40.010.400.000;30/06/2023;797208000;-1.01;-5.31;-4.26;2.50;9.07;-12.15;4.4;0.22;-1.8;0.21;-4.8;1.61;-1.7;-0.38;-2.5;0.0;-47.0;10.95;1.49;-26.91;15.9;88.009.200.000;15.580.200.000;34.339.100.000;37.533.900.000;21.953.700.000;7.232.560.000;-3.399.620.000;-770.600.000
81;BRKM6;PNB N1;BRASKEM PNB N1;Químicos;18,00;24/08/2023;15,91;30,00;1.794;14.349.700.000;36.303.400.000;30/06/2023;797208000;-2.76;-4.22;-4.26;1.98;9.07;-9.65;4.4;0.18;-1.8;0.16;-4.8;1.28;-1.7;-0.31;-2.5;0.0;-47.0;9.93;1.49;-24.42;15.9;88.009.200.000;15.580.200.000;34.339.100.000;37.533.900.000;21.953.700.000;7.232.560.000;-3.399.620.000;-770.600.000
82;BRSR3;ON;BANRISUL S/A ON;Intermediários Financeiros;13,50;24/08/2023;9,70;14,88;66.566;5.521.150.000;-;30/06/2023;408974000;1.58;7.24;1.86;0.59;23.04;0;0;0;0;0;0.0;0;0.0;0;0;6.5;8.1;0;0;0;5.0;116.925.000.000;0;0;0;0;9.421.780.000;762.307.000;226.316.000
83;BRSR5;PNA;BANRISUL S/A PNA;Intermediários Financeiros;18,50;23/08/2023;13,36;19,75;1.076;7.566.020.000;-;30/06/2023;408974000;0.00;9.93;1.86;0.80;23.04;0;0;0;0;0;0.0;0;0.0;0;0;4.8;8.1;0;0;0;5.0;116.925.000.000;0;0;0;0;9.421.780.000;762.307.000;226.316.000
84;BRSR6;PNB;BANRISUL S/A PNB;Intermediários Financeiros;13,11;24/08/2023;8,67;15,18;19.827.700;5.361.650.000;-;30/06/2023;408974000;-0.83;7.03;1.86;0.57;23.04;0;0;0;0;0;0.0;0;0.0;0;0;6.7;8.1;0;0;0;5.0;116.925.000.000;0;0;0;0;9.421.780.000;762.307.000;226.316.000
85;BSLI3;ON;BRB ON;Intermediários Financeiros;14,79;23/08/2023;12,57;23,11;2.655;5.369.470.000;-;31/03/2023;363047000;0.00;17.57;0.84;2.35;6.29;0;0;0;0;0;0.0;0;0.0;0;0;303.5;13.4;0;0;0;1.6;41.427.300.000;0;0;0;0;2.283.600.000;305.609.000;69.989.000
86;BSLI4;ON;BRB ON;Intermediários Financeiros;11,52;24/08/2023;10,76;16,63;3.255;4.182.300.000;-;31/03/2023;363047000;0.00;13.69;0.84;1.83;6.29;0;0;0;0;0;0.0;0;0.0;0;0;428.6;13.4;0;0;0;1.6;41.427.300.000;0;0;0;0;2.283.600.000;305.609.000;69.989.000
87;CAMB3;ON;PENALTY ON;Tecidos, Vestuário e Calçados;10,65;24/08/2023;4,75;10,86;741.172;450.229.000;510.912.000;30/06/2023;42275000;-0.47;5.92;1.80;2.22;4.80;3.92;46.9;0.92;23.4;1.20;15.6;4.77;30.6;36.72;33.1;2.3;37.5;4.04;2.05;4.45;24.3;374.929.000;5.459.000;184.153.000;66.142.000;60.683.000;203.028.000;76.097.000;21.770.000
88;CAML3;ON NM;CAMIL ON NM;Alimentos Processados;7,82;24/08/2023;6,53;10,60;12.197.300;2.737.000.000;6.041.430.000;31/05/2023;350000000;-7.02;8.53;0.92;0.91;8.58;6.91;20.3;0.26;3.8;0.28;3.1;1.23;4.0;-2.52;5.4;3.7;10.7;9.43;1.62;15.25;21.2;9.938.430.000;906.974.000;5.848.340.000;4.211.400.000;3.304.430.000;3.001.770.000;320.771.000;64.005.000
89;CASH3;ON NM;MELIUZ ON NM;Programas e Serviços;7,44;24/08/2023;7,09;13,60;28.496.700;643.922.000;249.252.000;30/06/2023;86548600;-2.23;-13.93;-0.53;0.84;8.90;-5.49;-31.7;1.74;-31.7;0.55;-12.9;1.11;-10.0;1.22;-15.2;0.0;-6.0;-2.54;2.71;-2.13;45.3;1.173.420.000;395.775.000;922.169.000;1.105.000;-394.670.000;770.573.000;-46.210.000;-13.307.000
90;CBAV3;ON NM;CBA ON NM;Mineração;4,12;24/08/2023;4,12;13,52;32.840.300;2.454.830.000;5.071.660.000;30/06/2023;595833000;-2.83;-112.82;-0.04;0.47;8.69;41.41;6.7;0.32;0.8;0.18;0.8;0.83;0.4;-0.87;0.5;10.7;-0.4;8.10;2.20;85.55;-16.7;13.606.400.000;1.372.680.000;5.397.730.000;3.989.510.000;2.616.830.000;5.176.110.000;-21.759.000;-60.679.000
91;CBEE3;ON;AMPLA ENERG ON;Energia Elétrica;13,70;11/07/2023;11,11;16,95;393;3.290.880.000;7.926.890.000;30/06/2023;240210000;0.00;-57.84;-0.24;0.60;22.86;2.90;17.3;0.42;14.6;0.18;-0.7;-1.56;6.3;-0.37;7.1;0.0;-1.0;4.40;0.63;6.99;10.5;17.956.700.000;686.056.000;3.666.590.000;5.322.070.000;4.636.020.000;5.492.090.000;-56.893.000;-10.734.000
92;CCRO3;ON NM;COMPANHIA DE CONCESSÕES RODOVIÁRIAS ON NM;Transporte;12,80;24/08/2023;10,03;14,29;109.627.000;25.856.000.000;48.295.800.000;30/06/2023;2020000000;-1.61;20.06;0.64;2.12;6.05;4.89;43.5;1.64;33.4;0.47;8.7;11.52;9.7;-0.92;12.1;2.6;10.5;6.93;1.19;9.14;15.9;54.690.400.000;10.294.600.000;13.796.200.000;32.734.400.000;22.439.800.000;12.223.600.000;1.288.890.000;270.214.000
93;CEAB3;ON NM;CEA MODAS ON NM;Comércio;6,43;24/08/2023;1,94;6,70;26.382.100;1.982.020.000;2.727.420.000;30/06/2023;308245000;-0.77;67.56;0.10;0.69;9.34;5.76;51.4;0.32;5.5;0.23;0.5;1.25;4.0;-1.13;5.3;0.0;1.0;2.59;1.63;7.92;14.9;8.713.350.000;965.354.000;4.077.590.000;1.710.760.000;745.406.000;2.878.200.000;29.338.000;4.224.000
94;CEBR3;ON;CEB - COMPANHIA ENERGÉTICA DE BRASÍLIA ON;Energia Elétrica;13,58;24/08/2023;8,65;13,67;79.076;978.874.000;354.252.000;30/06/2023;72082000;-0.15;5.20;2.61;0.98;13.92;13.76;43.5;3.45;25.1;0.69;80.7;1.61;5.1;1.70;9.2;11.0;18.8;4.43;5.72;4.98;-47.2;1.408.560.000;624.622.000;736.222.000;0;-624.622.000;1.003.460.000;188.426.000;39.276.000
95;CEBR5;PNA;CEB - COMPANHIA ENERGÉTICA DE BRASÍLIA PNA;Energia Elétrica;13,48;24/08/2023;8,77;13,99;62.612;971.665.000;347.043.000;30/06/2023;72082000;-0.88;5.16;2.61;0.97;13.92;13.65;43.5;3.42;25.1;0.69;80.7;1.60;5.1;1.69;9.2;11.1;18.8;4.34;5.72;4.88;-47.2;1.408.560.000;624.622.000;736.222.000;0;-624.622.000;1.003.460.000;188.426.000;39.276.000
96;CEBR6;PNB;CEB - COMPANHIA ENERGÉTICA DE BRASÍLIA PNB;Energia Elétrica;14,20;24/08/2023;8,56;14,80;179.210;1.023.560.000;398.942.000;30/06/2023;72082000;1.50;5.43;2.61;1.02;13.92;14.38;43.5;3.60;25.1;0.73;80.7;1.68;5.1;1.78;9.2;11.6;18.8;4.99;5.72;5.61;-47.2;1.408.560.000;624.622.000;736.222.000;0;-624.622.000;1.003.460.000;188.426.000;39.276.000
97;CEDO3;ON;CIA. DE FIAÇÃO E TECIDOS CEDRO CACHOEIRA ON;Tecidos, Vestuário e Calçados;24,99;23/08/2023;5,45;24,99;81.261;249.900.000;482.047.000;30/06/2023;10000000;0.00;5.21;4.80;1.66;15.08;1.47;24.2;0.21;13.9;0.30;3.3;8.63;20.2;-1.09;23.3;0.0;31.8;2.51;1.07;2.84;20.5;839.642.000;15.370.000;458.554.000;247.517.000;232.147.000;150.812.000;48.007.000;20.094.000
98;CEDO4;PN;CIA. DE FIAÇÃO E TECIDOS CEDRO CACHOEIRA PN;Tecidos, Vestuário e Calçados;18,00;24/08/2023;3,10;18,22;202.648;180.000.000;412.147.000;30/06/2023;10000000;-1.21;3.75;4.80;1.19;15.08;1.06;24.2;0.15;13.9;0.21;3.3;6.22;20.2;-0.79;23.3;0.0;31.8;2.14;1.07;2.43;20.5;839.642.000;15.370.000;458.554.000;247.517.000;232.147.000;150.812.000;48.007.000;20.094.000
99;CEEB3;ON;COELBA ON;Energia Elétrica;41,59;23/08/2023;33,48;45,40;36.019;10.900.600.000;23.448.600.000;30/06/2023;262096000;0.00;6.89;6.04;1.73;24.05;3.11;29.2;0.76;24.3;0.41;11.0;-9.05;13.2;-0.74;14.1;10.9;25.1;5.41;0.82;6.69;12.1;26.504.000.000;632.000.000;5.561.000.000;13.180.000.000;12.548.000.000;6.303.000.000;1.582.000.000;430.000.000
100;CEED3;ON N1;CEEE-D ON N1;Energia Elétrica;29,53;09/08/2023;20,50;41,00;7.131;2.015.570.000;4.522.890.000;30/06/2023;68255000;0.00;-6.72;-4.40;-0.70;-42.07;4.13;17.0;0.41;9.9;0.27;-6.1;4.55;6.5;-0.27;8.7;0.0;10.4;6.99;1.18;9.27;11.6;7.502.210.000;1.456.320.000;2.867.570.000;3.963.640.000;2.507.320.000;-2.871.730.000;-300.026.000;-159.448.000
101;CEED4;PN N1;CEEE-D PN N1;Energia Elétrica;30,00;24/03/2023;30,00;48,42;0;2.047.650.000;4.554.970.000;30/06/2023;68255000;0.00;-6.82;-4.40;-0.71;-42.07;4.20;17.0;0.42;9.9;0.27;-6.1;4.62;6.5;-0.27;8.7;0.0;10.4;7.04;1.18;9.33;11.6;7.502.210.000;1.456.320.000;2.867.570.000;3.963.640.000;2.507.320.000;-2.871.730.000;-300.026.000;-159.448.000
102;CEGR3;ON;CEG ON;Gás;85,00;23/06/2023;85,00;85,00;0;22.069.200.000;22.780.200.000;30/06/2023;259638000;0.00;65.47;1.30;18.43;4.61;22.84;24.9;3.60;15.7;5.00;5.5;-101.21;21.9;-10.98;27.8;1.2;28.1;23.57;0.85;23.57;7.8;4.411.940.000;492.747.000;1.204.410.000;1.203.710.000;710.963.000;1.197.690.000;337.076.000;166.780.000
103;CEPE5;PNA;CELPE PNA;Energia Elétrica;40,12;28/10/2022;40,11;40,12;0;2.993.430.000;9.966.430.000;30/06/2023;74612000;0.00;38.38;1.05;1.96;20.47;2.48;19.8;0.36;14.6;0.22;0.9;5.42;8.9;-0.37;10.1;0.0;5.1;6.25;1.16;8.26;9.2;13.638.000.000;916.000.000;3.944.000.000;7.889.000.000;6.973.000.000;1.527.000.000;78.000.000;-23.000.000
104;CEPE6;PNB;CELPE PNB;Energia Elétrica;43,00;26/10/2022;40,11;43,00;0;3.208.320.000;10.181.300.000;30/06/2023;74612000;0.00;41.13;1.05;2.10;20.47;2.66;19.8;0.39;14.6;0.24;0.9;5.81;8.9;-0.39;10.1;0.0;5.1;6.38;1.16;8.44;9.2;13.638.000.000;916.000.000;3.944.000.000;7.889.000.000;6.973.000.000;1.527.000.000;78.000.000;-23.000.000
105;CGAS3;ON;COMPANHIA DE GÁS DE SÃO PAULO - COMGÁS ON;Gás;116,02;24/08/2023;110,01;145,42;7.218;15.375.100.000;20.952.500.000;30/06/2023;132521000;-1.69;34.38;3.37;155.92;0.74;5.25;21.0;0.89;17.0;1.12;2.6;78.33;21.2;-1.85;28.4;10.2;453.5;6.05;1.04;7.16;22.0;13.777.400.000;2.100.400.000;5.375.900.000;7.677.790.000;5.577.390.000;98.610.000;447.160.000;275.647.000
106;CGAS5;PNAS;COMPANHIA DE GÁS DE SÃO PAULO - COMGÁS PNAS;Gás;127,45;24/08/2023;118,47;145,76;77.823;16.889.800.000;22.467.200.000;30/06/2023;132521000;-1.20;37.77;3.37;171.28;0.74;5.77;21.0;0.98;17.0;1.23;2.6;86.05;21.2;-2.03;28.4;10.2;453.5;6.49;1.04;7.68;22.0;13.777.400.000;2.100.400.000;5.375.900.000;7.677.790.000;5.577.390.000;98.610.000;447.160.000;275.647.000
107;CGRA3;ON;GRAZZIOTIN ON;Comércio;26,00;24/08/2023;25,23;33,75;388.891;504.429.000;397.141.000;30/06/2023;19401100;0.78;5.23;4.97;0.60;43.57;5.48;54.7;0.76;13.9;0.42;14.5;1.67;7.7;2.92;9.3;10.3;11.4;3.33;2.32;4.32;12.1;1.202.720.000;107.288.000;530.074.000;0;-107.288.000;845.384.000;96.480.000;39.601.000
108;CGRA4;PN;GRAZZIOTIN PN;Comércio;27,00;24/08/2023;23,97;33,01;294.460;523.830.000;416.542.000;30/06/2023;19401100;0.33;5.43;4.97;0.62;43.57;5.69;54.7;0.79;13.9;0.44;14.5;1.74;7.7;3.03;9.3;9.9;11.4;3.49;2.32;4.53;12.1;1.202.720.000;107.288.000;530.074.000;0;-107.288.000;845.384.000;96.480.000;39.601.000
109;CIEL3;ON NM;CIELO ON NM;Serviços Financeiros Diversos;3,76;24/08/2023;3,67;5,72;157.466.000;10.215.200.000;16.662.000.000;30/06/2023;2716820000;-1.05;4.96;0.76;0.87;4.31;6.56;47.0;1.55;23.7;0.11;31.3;0.77;1.6;3.24;5.2;7.7;17.6;8.15;1.19;10.70;-10.1;95.865.500.000;951.896.000;84.501.500.000;7.398.690.000;6.446.790.000;11.697.500.000;2.057.640.000;708.563.000
110;CLSA3;ON NM;CLEARSALE ON NM;Serviços Financeiros Diversos;4,66;24/08/2023;4,35;7,51;3.044.350;875.735.000;475.950.000;30/06/2023;187926000;-3.12;-75.79;-0.06;1.20;3.87;-18.24;39.0;1.65;-9.0;0.98;-2.2;1.89;-5.4;1.98;-11.5;0.0;-1.6;-53.29;4.15;-9.91;11.9;895.501.000;445.271.000;610.467.000;45.486.000;-399.785.000;727.345.000;-11.555.000;-1.872.000
111;CLSC3;ON N2;CELESC ON N2;Energia Elétrica;63,00;24/08/2023;42,94;64,49;5.676;2.430.040.000;3.870.070.000;30/06/2023;38572000;-2.31;3.97;15.88;0.76;82.99;3.34;15.1;0.24;7.1;0.21;6.0;-10.85;6.2;-0.52;7.4;4.5;19.1;3.78;0.95;5.31;9.2;11.795.200.000;1.033.760.000;3.891.020.000;2.473.790.000;1.440.030.000;3.201.190.000;612.570.000;214.970.000
112;CLSC4;PN N2;CELESC PN N2;Energia Elétrica;64,00;24/08/2023;45,59;64,73;535.049;2.468.610.000;3.908.640.000;30/06/2023;38572000;-0.47;4.03;15.88;0.77;82.99;3.39;15.1;0.24;7.1;0.21;6.0;-11.02;6.2;-0.52;7.4;4.9;19.1;3.82;0.95;5.37;9.2;11.795.200.000;1.033.760.000;3.891.020.000;2.473.790.000;1.440.030.000;3.201.190.000;612.570.000;214.970.000
113;CMIG3;ON N1;CEMIG ON N1;Energia Elétrica;19,03;24/08/2023;14,34;20,37;6.342.620;41.892.100.000;49.997.300.000;30/06/2023;2201370000;-3.50;6.32;3.01;1.77;10.72;5.30;23.8;1.17;22.0;0.77;18.5;12.28;14.5;-2.41;16.3;5.9;28.1;5.48;1.34;6.33;11.8;54.543.100.000;3.725.800.000;13.540.400.000;11.831.000.000;8.105.240.000;23.609.100.000;6.627.360.000;2.642.220.000
114;CMIG4;PN N1;CEMIG PN N1;Energia Elétrica;12,28;24/08/2023;9,55;12,86;105.104.000;27.032.800.000;35.138.100.000;30/06/2023;2201370000;0.49;4.08;3.01;1.15;10.72;3.42;23.8;0.75;22.0;0.50;18.5;7.92;14.5;-1.55;16.3;9.2;28.1;3.85;1.34;4.45;11.8;54.543.100.000;3.725.800.000;13.540.400.000;11.831.000.000;8.105.240.000;23.609.100.000;6.627.360.000;2.642.220.000
115;CMIN3;ON N2;CSNMINERACAO ON N2;Mineração;4,10;24/08/2023;2,62;4,90;28.213.900;22.489.900.000;22.208.300.000;30/06/2023;5485340000;-2.15;9.39;0.44;2.15;1.91;4.67;44.2;1.48;31.6;0.85;15.7;3.38;18.3;-4.19;28.5;22.2;22.9;3.81;2.73;4.61;-17.6;26.309.300.000;7.859.450.000;10.482.500.000;7.577.850.000;-281.598.000;10.464.600.000;2.395.420.000;494.181.000
116;COCE3;ON;CIA ENERG CEARA - COELCE ON;Energia Elétrica;50,01;11/07/2023;47,00;56,93;227;3.893.530.000;9.114.050.000;30/06/2023;77855000;0.00;8.11;6.17;0.95;52.61;3.14;17.0;0.44;14.1;0.29;5.5;-2.27;9.3;-0.66;11.0;1.7;11.7;5.33;0.66;7.34;16.1;13.347.700.000;750.587.000;3.313.180.000;5.971.110.000;5.220.520.000;4.095.830.000;480.107.000;69.615.000
117;COCE5;PNA;CIA ENERG CEARA - COELCE PNA;Energia Elétrica;45,60;24/08/2023;36,78;57,80;2.589.750;3.550.190.000;8.770.710.000;30/06/2023;77855000;-2.94;7.39;6.17;0.87;52.61;2.86;17.0;0.40;14.1;0.27;5.5;-2.07;9.3;-0.60;11.0;1.9;11.7;5.13;0.66;7.06;16.1;13.347.700.000;750.587.000;3.313.180.000;5.971.110.000;5.220.520.000;4.095.830.000;480.107.000;69.615.000
118;COGN3;ON;COGNA ON;Diversos;3,11;24/08/2023;1,76;3,52;72.660.500;5.836.240.000;11.997.700.000;30/06/2023;1876610000;-2.20;-14.31;-0.22;0.48;6.49;4.87;63.6;1.07;21.9;0.23;-7.8;4.30;4.7;-0.75;5.2;0.0;-3.3;6.43;1.41;10.01;06.8;25.607.800.000;1.593.760.000;4.643.700.000;7.755.200.000;6.161.440.000;12.180.800.000;-407.777.000;-47.303.000
119;CORR4;PN;CORREA RIBEIRO SA COM. IND. PN;Exploração de Imóveis;82,00;11/02/2021;0,00;0,00;0;1.898.550;-10.648.500;30/06/2023;23153;0.00;0.26;313.87;0.36;230.77;-0.57;100.0;5.68;-1003.9;0.11;2175.8;0.19;-20.0;1.42;-80.0;0.0;136.0;3.22;4.58;3.18;-24.3;16.742.000;12.547.000;12.740.000;0;-12.547.000;5.343.000;7.267.000;-752.000
120;CPFE3;ON;CPFL ENERGIA S.A. ON;Energia Elétrica;34,66;24/08/2023;26,63;35,28;57.575.900;39.937.100.000;59.334.600.000;30/06/2023;1152250000;0.49;7.22;4.80;2.24;15.48;3.77;32.3;1.00;26.5;0.55;14.2;-25.11;14.6;-1.09;16.5;8.3;31.0;4.76;0.91;5.60;10.1;72.445.000.000;5.275.610.000;16.629.000.000;24.673.100.000;19.397.500.000;17.831.400.000;5.527.900.000;1.188.890.000
121;CPLE3;ON;COPEL ON;Energia Elétrica;8,20;24/08/2023;5,83;8,60;38.718.600;24.324.800.000;36.184.700.000;30/06/2023;2966440000;-0.85;12.61;0.65;1.12;7.34;6.51;21.6;1.11;17.0;0.45;8.9;6.88;6.9;-1.16;7.9;3.8;8.9;7.08;1.47;9.68;10.8;54.007.100.000;4.447.800.000;11.108.500.000;16.307.700.000;11.859.900.000;21.760.800.000;1.928.570.000;317.792.000
122;CPLE6;PNB;COPEL PNB;Energia Elétrica;8,74;24/08/2023;5,99;9,07;126.031.000;25.926.700.000;37.786.600.000;30/06/2023;2966440000;0.00;13.44;0.65;1.19;7.34;6.93;21.6;1.18;17.0;0.48;8.9;7.33;6.9;-1.24;7.9;3.9;8.9;7.40;1.47;10.11;10.8;54.007.100.000;4.447.800.000;11.108.500.000;16.307.700.000;11.859.900.000;21.760.800.000;1.928.570.000;317.792.000
123;CRFB3;ON NM;CARREFOUR BR ON NM;Comércio e Distribuição;10,80;24/08/2023;8,77;21,30;122.007.000;22.763.900.000;37.984.900.000;30/06/2023;2107760000;-2.17;58.82;0.18;1.16;9.31;5.09;19.2;0.21;4.0;0.26;0.5;-13.34;5.2;-0.83;6.7;3.2;2.0;5.88;0.96;8.50;17.8;86.496.000.000;6.213.000.000;38.001.000.000;21.434.000.000;15.221.000.000;19.625.000.000;387.000.000;-249.000.000
124;CRIV3;ON;ALFA FINANCEIRA ON;Intermediários Financeiros;5,44;24/08/2023;3,06;5,60;4.053;560.010.000;-;30/06/2023;102943000;0.37;21.42;0.25;0.53;10.29;0;0;0;0;0;0.0;0;0.0;0;0;0.0;2.5;0;0;0;3.0;11.578.900.000;0;0;0;0;1.059.150.000;26.141.000;5.900.000
125;CRIV4;PN;ALFA FINANCEIRA PN;Intermediários Financeiros;5,70;24/08/2023;4,43;5,99;8.421;586.775.000;-;30/06/2023;102943000;4.59;22.45;0.25;0.55;10.29;0;0;0;0;0;0.0;0;0.0;0;0;8.4;2.5;0;0;0;3.0;11.578.900.000;0;0;0;0;1.059.150.000;26.141.000;5.900.000
